date;open;close;tickvol
2019.01.02;58.6000;59.0100;6430
2019.01.03;58.0800;57.7000;4954
2019.01.04;58.7300;59.3300;7801
2019.01.07;59.8100;61.2400;6999
2019.01.08;61.7800;62.4600;3734
2019.01.09;63.8900;63.2600;4076
2019.01.10;62.8800;63.1400;3259
2019.01.11;62.8600;63.1000;2307
2019.01.14;62.4200;62.7200;1945
2019.01.15;64.0900;63.4600;5514
2019.01.16;63.7100;63.8200;3385
2019.01.17;63.7100;64.8100;5679
2019.01.18;65.0100;65.8200;3796
2019.01.22;65.4100;64.4900;2015
2019.01.23;64.8400;64.3500;2636
2019.01.24;64.2000;64.5800;2423
2019.01.25;64.9800;65.3800;3717
2019.01.28;64.9000;65.0000;3473
2019.01.29;65.2300;64.1600;2695
2019.01.30;64.3800;64.6800;2127
2019.01.31;65.0000;65.1100;3798
2019.02.01;64.5000;65.5100;5085
2019.02.04;65.7500;67.0500;3878
2019.02.05;67.2600;68.1700;5688
2019.02.06;68.0400;67.5200;5289
2019.02.07;67.0000;66.5800;4069
2019.02.08;66.4500;67.1000;3409
2019.02.11;67.3100;68.5200;7530
2019.02.12;69.2100;69.3600;8229
2019.02.13;70.2500;70.3700;13212
2019.02.14;70.3800;70.7800;4975
2019.02.15;71.1300;70.0900;4341
2019.02.19;69.7200;70.4700;3619
2019.02.20;70.0100;69.8200;3066
2019.02.21;69.7900;68.7800;4263
2019.02.22;68.9300;69.8700;2972
2019.02.25;70.4000;69.5600;2236
2019.02.26;69.4700;69.6300;2835
2019.02.27;69.2800;69.2900;2306
2019.02.28;69.1500;69.6500;3443
2019.03.01;69.9400;71.1100;5378
2019.03.04;71.5600;70.2900;3423
2019.03.05;70.2100;70.5200;4104
2019.03.06;70.7000;71.5400;5942
2019.03.07;71.0800;70.4500;4288
2019.03.08;69.8400;70.3100;2252
2019.03.11;71.1200;71.9400;3303
2019.03.12;72.2400;72.1800;3991
2019.03.13;72.7400;72.7200;2356
2019.03.14;72.6600;72.7100;2088
2019.03.15;72.8400;72.4700;2690
2019.03.18;72.8300;72.2100;2119
2019.03.19;72.5900;72.5900;3343
2019.03.20;72.6300;72.5200;4267
2019.03.21;72.7700;73.4400;2668
2019.03.22;72.5900;71.2300;2901
2019.03.25;68.2400;69.1200;6315
2019.03.26;70.6400;69.8200;2883
2019.03.27;70.5100;70.7800;4742
2019.03.28;71.2400;71.0900;3098
2019.03.29;71.7700;71.7100;1941
2019.04.01;72.2400;72.9900;3308
2019.04.02;72.9200;72.7200;3527
2019.04.03;73.0500;73.4500;2007
2019.04.04;73.5700;73.3900;1815
2019.04.05;73.3900;74.0500;2115
2019.04.08;74.0000;74.4700;1922
2019.04.09;74.1000;74.3400;2793
2019.04.10;74.4100;75.1100;2791
2019.04.11;75.1000;75.4200;2087
2019.04.12;75.6900;77.0600;5580
2019.04.15;76.5300;76.6400;5066
2019.04.16;77.1300;76.6200;3241
2019.04.17;76.6100;76.0200;2674
2019.04.18;75.5500;75.3800;3362
2019.04.22;75.7500;76.6700;2438
2019.04.23;76.9700;77.6500;2821
2019.04.24;77.9200;78.1100;2480
2019.04.25;78.3500;78.6000;2739
2019.04.26;78.6200;78.8400;2957
2019.04.29;78.9500;79.3500;4066
2019.04.30;79.4000;80.0700;8321
2019.05.01;86.1900;81.0400;15046
2019.05.02;80.9400;80.2500;6025
2019.05.03;80.8700;80.0700;3608
2019.05.06;78.7500;78.9500;4776
2019.05.07;78.3800;77.3100;4611
2019.05.08;77.1600;76.9900;3019
2019.05.09;76.4400;76.1500;3856
2019.05.10;75.6300;76.6100;2569
2019.05.13;74.7700;74.4500;2544
2019.05.14;74.9700;75.7100;2048
2019.05.15;75.5100;76.6700;1852
2019.05.16;76.9000;77.9200;3085
2019.05.17;77.5000;77.5400;2270
2019.05.20;76.8300;76.9100;3227
2019.05.21;77.4800;77.9100;2132
2019.05.22;77.8200;79.1600;3198
2019.05.23;78.4000;77.7800;3849
2019.05.24;78.2600;77.8700;2647
2019.05.28;77.9700;77.8300;1758
2019.05.29;77.0300;77.4100;2139
2019.05.30;77.5500;76.8000;1907
2019.05.31;76.0000;75.3200;3041
2019.06.03;74.5800;73.6600;4555
2019.06.04;74.1200;75.9300;3627
2019.06.05;76.5000;78.0300;3266
2019.06.06;78.1500;78.1700;2147
2019.06.07;78.1100;79.4200;2887
2019.06.10;80.0000;79.5300;3006
2019.06.11;80.3700;79.4000;2066
2019.06.12;79.1900;79.3200;2397
2019.06.13;79.6500;79.1900;1706
2019.06.14;78.1600;78.6000;2546
2019.06.17;78.5400;76.5500;4570
2019.06.18;77.0200;78.2800;4286
2019.06.19;78.5000;79.6000;3003
2019.06.20;80.5000;79.8700;3574
2019.06.21;79.9300;78.5300;3363
2019.06.24;78.9900;78.7000;3956
2019.06.25;78.9300;77.8400;2181
2019.06.26;78.8500;78.6200;2610
2019.06.27;79.0300;79.4100;1542
2019.06.28;79.8500;80.1500;2292
2019.07.01;81.3200;80.4000;2768
2019.07.02;80.2500;80.4500;1896
2019.07.03;80.6800;81.2800;1577
2019.07.05;80.8700;81.7000;1208
2019.07.08;80.8400;81.2200;1773
2019.07.09;80.8400;81.3500;2599
2019.07.10;81.6700;81.7100;1541
2019.07.11;81.8700;82.3000;1749
2019.07.12;82.5000;82.4500;1455
2019.07.15;82.7400;83.4600;1748
2019.07.16;83.5000;83.3600;2185
2019.07.17;83.7900;83.8500;3047
2019.07.18;83.3400;83.4900;2984
2019.07.19;84.0000;83.4300;2938
2019.07.22;83.6200;82.6500;3186
2019.07.23;82.9300;83.1900;2260
2019.07.24;82.0100;83.4100;2579
2019.07.25;83.2500;82.6900;2947
2019.07.26;83.1000;83.9300;2749
2019.07.29;84.0500;83.5500;3185
2019.07.30;83.4800;84.0800;4118
2019.07.31;85.0000;88.1400;17290
2019.08.01;87.9300;90.1200;9886
2019.08.02;89.4500;88.3000;6415
2019.08.05;86.5600;83.9900;6247
2019.08.06;84.9700;85.9200;4854
2019.08.07;84.0600;86.7300;4714
2019.08.08;87.2000;88.9200;3951
2019.08.09;88.7700;89.9100;5078
2019.08.12;89.5000;89.1800;3024
2019.08.13;88.1100;89.4300;8208
2019.08.14;87.8200;84.0500;10197
