date;open;close;tickvol
2019.01.02;65.0700;63.5200;3808
2019.01.03;63.4900;63.6900;3777
2019.01.04;63.2800;64.5800;4776
2019.01.07;64.2300;63.8600;4937
2019.01.08;64.0200;64.8700;2787
2019.01.09;64.6400;64.3800;4278
2019.01.10;64.5300;65.7800;2991
2019.01.11;65.7100;65.5500;2759
2019.01.14;65.0500;64.9400;3794
2019.01.15;64.7700;66.0400;5482
2019.01.16;65.7200;66.6600;3906
2019.01.17;66.7300;67.0600;3780
2019.01.18;67.0300;67.2300;2557
2019.01.22;67.3500;67.5900;5097
2019.01.23;67.6500;68.1000;4103
2019.01.24;68.2300;68.7600;3217
2019.01.25;68.4300;67.9300;2630
2019.01.28;68.0200;67.6800;2931
2019.01.29;67.8800;67.4600;4400
2019.01.30;67.1900;67.9500;2735
2019.01.31;67.7900;69.3600;4525
2019.02.01;69.3400;68.8500;3489
2019.02.04;68.5100;68.9800;4241
2019.02.05;68.7900;68.8300;2919
2019.02.06;68.7800;68.8900;1982
2019.02.07;68.8600;69.7100;3147
2019.02.08;69.6000;70.4900;2890
2019.02.11;70.4900;70.7500;4726
2019.02.12;70.6600;70.1900;6024
2019.02.13;69.8000;70.0500;5837
2019.02.14;68.7000;69.0200;6510
2019.02.15;69.5400;69.6900;5816
2019.02.19;69.7200;70.1000;3484
2019.02.20;70.0000;70.4200;4093
2019.02.21;70.1000;71.1800;4244
2019.02.22;71.3800;72.1900;6843
2019.02.25;72.3600;70.8700;5857
2019.02.26;71.0100;70.2100;4915
2019.02.27;70.0000;70.4000;4090
2019.02.28;70.4500;71.2200;3018
2019.03.01;71.4400;70.9400;3477
2019.03.04;71.3300;71.2900;4952
2019.03.05;71.2800;71.0500;4070
2019.03.06;71.2300;71.0700;3894
2019.03.07;71.2900;71.2400;4201
2019.03.08;71.2200;71.7000;3086
2019.03.11;72.2600;72.5700;3351
2019.03.12;72.2100;72.2800;4213
2019.03.13;72.6900;72.9400;4270
2019.03.14;72.9100;72.6100;4313
2019.03.15;72.8600;73.0400;2637
2019.03.18;73.0100;72.5100;3133
2019.03.19;72.2400;72.0000;5334
2019.03.20;72.2900;72.2300;3091
2019.03.21;72.9300;73.2600;2327
2019.03.22;73.8400;73.7500;3315
2019.03.25;74.0100;74.3000;3540
2019.03.26;74.6900;74.7500;3129
2019.03.27;74.4500;74.3900;3112
2019.03.28;74.0000;73.4600;2881
2019.03.29;73.2300;73.5500;3262
2019.04.01;73.5800;72.7900;4029
2019.04.02;72.7900;72.5500;4107
2019.04.03;72.5200;72.2500;4071
2019.04.04;72.6200;71.5500;6456
2019.04.05;71.7400;72.3800;9685
2019.04.08;72.3600;71.6800;2887
2019.04.09;71.7600;72.0300;2775
2019.04.10;72.0100;71.5100;4197
2019.04.11;71.5000;71.8500;2451
2019.04.12;71.6900;71.9600;4452
2019.04.15;72.1900;72.0100;1883
2019.04.16;71.9500;70.8500;2840
2019.04.17;70.7700;70.6100;3155
2019.04.18;70.6800;70.4800;3951
2019.04.22;70.3600;70.5200;3464
2019.04.23;71.0100;71.1400;4602
2019.04.24;71.1500;72.0000;6139
2019.04.25;71.7000;72.2500;3595
2019.04.26;72.6100;72.1900;3673
2019.04.29;71.9700;71.3700;2231
2019.04.30;71.3700;72.7600;4548
2019.05.01;72.5500;72.2400;2954
2019.05.02;72.3900;72.3400;4082
2019.05.03;72.4600;72.9500;2105
2019.05.06;72.9100;72.7600;2700
2019.05.07;72.8000;72.7100;2454
2019.05.08;72.6400;71.3700;3811
2019.05.09;71.3900;71.9000;5529
2019.05.10;71.6300;73.2700;2775
2019.05.13;73.3000;74.5900;4242
2019.05.14;74.5200;73.8600;3448
2019.05.15;74.0600;73.7100;3036
2019.05.16;73.6300;74.2400;2830
2019.05.17;74.0100;74.7100;2523
2019.05.20;75.0200;74.7000;2344
2019.05.21;74.6900;74.2800;4557
2019.05.22;74.4100;74.8700;2645
2019.05.23;75.0500;75.7100;2739
2019.05.24;75.8700;75.4000;2445
2019.05.28;75.5800;74.3500;3594
2019.05.29;74.5800;73.1900;2760
2019.05.30;73.1600;72.9300;3072
2019.05.31;73.0200;73.3500;5945
2019.06.03;73.2600;74.4800;4744
2019.06.04;74.4800;74.4600;4847
2019.06.05;74.6600;76.1300;4546
2019.06.06;76.3900;76.5300;3319
2019.06.07;77.1000;75.8900;3856
2019.06.10;75.6300;75.9400;3252
2019.06.11;75.4100;74.9400;2902
2019.06.12;75.2200;76.2400;3165
2019.06.13;76.2800;76.2100;2936
2019.06.14;76.4500;76.7400;3511
2019.06.17;76.7300;76.2000;2513
2019.06.18;76.7400;76.4600;4617
2019.06.19;76.2200;76.9200;4321
2019.06.20;76.9300;77.3500;2712
2019.06.21;77.4200;77.4300;1980
2019.06.24;77.5500;76.9100;5100
2019.06.25;77.0500;76.5700;3461
2019.06.26;76.4000;74.7100;3696
2019.06.27;74.8300;74.6500;3026
2019.06.28;74.5600;75.0800;5324
2019.07.01;75.1200;75.2300;3134
2019.07.02;75.5500;75.9200;3106
2019.07.03;76.1300;76.5200;1226
2019.07.05;75.9300;76.4700;2161
2019.07.08;76.5600;76.4700;2271
2019.07.09;76.3500;76.6100;2619
2019.07.10;76.7000;76.6700;1961
2019.07.11;76.5700;76.6800;2245
2019.07.12;76.5800;76.1400;2092
2019.07.15;76.1000;76.2900;1602
2019.07.16;76.0700;76.2300;4109
2019.07.17;76.5600;76.7400;2879
2019.07.18;76.8000;77.1600;2197
2019.07.19;77.0200;75.9700;2339
2019.07.22;76.1300;76.2800;3502
2019.07.23;76.3000;76.2300;3537
2019.07.24;76.6100;76.4300;2502
2019.07.25;76.9000;76.2700;3462
2019.07.26;76.3500;76.6000;3537
2019.07.29;76.8000;76.8500;3453
2019.07.30;76.7600;76.2300;3226
2019.07.31;76.1800;75.6900;2774
2019.08.01;75.6000;76.6700;7207
2019.08.02;76.6800;75.7400;7793
2019.08.05;76.0800;75.0400;4814
