date;open;close;tickvol
2019.01.02;66.7400;67.4900;3182
2019.01.03;67.0600;65.5400;5144
2019.01.04;66.6600;68.0300;4300
2019.01.07;68.1000;67.9400;5464
2019.01.08;69.0400;68.9200;4669
2019.01.09;69.6100;69.4100;4278
2019.01.10;68.9200;70.5700;3749
2019.01.11;70.0200;70.5300;2490
2019.01.14;70.1300;70.2000;2082
2019.01.15;70.1300;69.9000;3334
2019.01.16;69.7400;70.2800;3667
2019.01.17;70.1400;71.2300;3361
2019.01.18;71.7800;72.3600;2515
2019.01.22;71.7300;70.7800;3924
2019.01.23;70.9600;70.7100;2965
2019.01.24;70.7100;71.2100;4013
2019.01.25;72.1700;71.3100;3487
2019.01.28;70.2700;70.1200;4984
2019.01.29;70.7900;71.7700;4678
2019.01.30;72.3400;72.5900;2478
2019.01.31;72.7600;72.8900;2960
2019.02.01;73.1900;73.4100;3583
2019.02.04;73.3300;73.6900;6248
2019.02.05;75.1100;74.8500;12520
2019.02.06;74.7500;74.6200;7879
2019.02.07;74.1500;75.1100;7054
2019.02.08;74.4100;75.7600;6462
2019.02.11;75.7300;76.0500;4186
2019.02.12;76.5700;77.3500;6630
2019.02.13;78.2100;78.7800;7310
2019.02.14;78.5700;77.9100;3756
2019.02.15;78.7000;79.0200;4495
2019.02.19;78.5600;79.0400;2745
2019.02.20;79.2100;79.8200;3295
2019.02.21;79.7200;79.2600;4423
2019.02.22;79.3800;79.4000;3286
2019.02.25;79.9500;79.7500;2496
2019.02.26;79.4600;79.1500;2630
2019.02.27;78.9400;79.6300;3893
2019.02.28;79.4900;79.5700;3186
2019.03.01;79.9600;79.5800;5895
2019.03.04;80.0000;79.4400;5650
2019.03.05;79.5600;79.1500;2971
2019.03.06;79.3500;79.2600;2602
2019.03.07;79.2100;78.9400;4685
2019.03.08;78.1600;78.6500;2596
2019.03.11;79.2900;80.0900;4281
2019.03.12;80.6200;80.1400;2880
2019.03.13;80.7400;81.0900;3684
2019.03.14;80.3000;80.6500;3374
2019.03.15;80.6900;80.8100;2519
2019.03.18;80.9800;81.7600;1824
2019.03.19;81.7000;81.0900;3425
2019.03.20;80.8400;80.8600;2433
2019.03.21;81.3300;82.1400;2252
2019.03.22;80.9100;79.4100;5312
2019.03.25;79.4800;79.6200;3123
2019.03.26;80.5200;80.6500;2141
2019.03.27;80.9200;80.6800;2402
2019.03.28;82.0400;82.2300;2489
2019.03.29;82.9100;82.9700;3175
2019.04.01;83.7200;83.9900;3956
2019.04.02;84.0000;83.7200;4251
