date;open;close;tickvol
2019.01.02;172.5700;169.2100;2321
2019.01.03;169.1500;169.9400;1921
2019.01.04;170.5700;171.1800;1603
2019.01.07;171.4700;170.7300;1531
2019.01.08;171.3800;174.2400;1913
2019.01.09;174.7000;175.6900;2781
2019.01.10;175.5400;177.9600;1901
2019.01.11;178.0100;178.5800;1573
2019.01.14;178.1600;178.1400;1101
2019.01.15;178.4100;179.8000;1214
2019.01.16;179.8000;182.1800;2033
2019.01.17;182.1400;183.3400;1153
2019.01.18;183.8700;184.0900;1432
2019.01.22;183.9900;184.0700;1226
2019.01.23;184.1700;184.9500;1957
2019.01.24;184.7700;184.8900;1128
2019.01.25;185.5600;186.6300;1264
2019.01.28;186.2600;188.8300;1777
2019.01.29;188.9300;190.7300;1403
2019.01.30;189.7300;191.2300;1812
2019.01.31;190.5900;192.8100;2121
2019.02.01;193.3500;190.1400;2413
2019.02.04;189.7000;192.1600;1998
2019.02.05;195.0000;194.4900;2668
2019.02.06;194.7400;193.9800;1359
2019.02.07;193.5000;195.2300;1900
2019.02.08;194.4700;194.5100;2119
2019.02.11;194.7000;195.0500;1640
2019.02.12;195.1600;193.4200;1830
2019.02.13;192.9700;196.0200;2248
2019.02.14;195.9100;195.7200;1848
2019.02.15;196.9400;196.0900;1297
2019.02.19;195.4900;196.4500;2294
2019.02.20;196.2300;194.1400;1660
2019.02.21;192.7500;195.9300;1410
2019.02.22;196.1600;196.0500;2064
2019.02.25;196.3300;194.6200;1490
2019.02.26;195.2700;194.9400;1116
2019.02.27;194.0000;194.2500;1943
2019.02.28;193.9200;194.6500;2968
2019.03.01;194.7800;194.2600;1630
2019.03.04;194.4300;195.7000;1605
2019.03.05;195.5000;196.4500;1477
2019.03.06;196.3600;195.4700;1435
2019.03.07;195.6600;195.5000;2918
2019.03.08;195.1300;196.4600;2290
2019.03.11;197.3600;197.4400;937
2019.03.12;197.9700;198.8600;2208
2019.03.13;200.0300;199.3700;1580
2019.03.14;199.3600;200.0700;1271
2019.03.15;199.6500;198.9700;1313
2019.03.18;198.8700;197.2000;1144
2019.03.19;196.8400;196.4200;1320
2019.03.20;195.1300;196.6600;1233
2019.03.21;198.1500;198.6800;1461
2019.03.22;200.7500;199.5900;1507
2019.03.25;199.0500;199.1700;1002
2019.03.26;200.2100;200.8700;1610
2019.03.27;201.0000;200.8500;1534
2019.03.28;200.0200;200.9200;1635
2019.03.29;201.1200;200.7300;1813
2019.04.01;200.7300;200.6800;2109
2019.04.02;200.7400;202.2400;2242
2019.04.03;202.6200;202.3300;1779
2019.04.04;202.8200;201.7300;1219
2019.04.05;201.6500;202.2000;1334
2019.04.08;202.1600;201.5200;1052
2019.04.09;201.6500;200.6900;1353
2019.04.10;201.3800;202.2100;1992
2019.04.11;202.6700;203.1600;966
2019.04.12;202.9400;204.0000;988
2019.04.15;204.0500;204.1200;1217
2019.04.16;204.0800;197.9300;1828
2019.04.17;198.5600;193.8300;2780
2019.04.18;194.2100;196.1700;1832
2019.04.22;195.5400;193.6400;1556
2019.04.23;194.6000;196.2000;1344
2019.04.24;197.5300;197.9500;1592
2019.04.25;196.1600;199.9400;2213
2019.04.26;201.4300;200.5600;1056
2019.04.29;199.6600;198.0200;974
2019.04.30;198.4200;200.8900;1775
2019.05.01;200.8200;201.1100;1242
2019.05.02;201.4300;201.4800;1320
2019.05.03;201.6900;202.1600;1031
2019.05.06;201.4000;200.5700;1353
2019.05.07;199.4400;196.7800;1139
2019.05.08;196.1600;196.4400;1460
2019.05.09;196.3500;198.4800;1908
2019.05.10;198.5300;200.7100;1273
2019.05.13;199.2200;200.6400;1147
2019.05.14;200.3400;199.8300;1658
2019.05.15;199.8900;200.7000;1219
2019.05.16;201.7900;202.7500;1613
2019.05.17;201.8300;203.0900;1057
2019.05.20;203.1900;200.5500;1690
2019.05.21;200.7100;202.1900;1582
2019.05.22;202.4500;203.3600;1600
2019.05.23;202.8000;203.7200;1581
2019.05.24;204.4000;205.3000;1646
2019.05.28;206.2100;202.9100;2620
2019.05.29;203.2000;201.3400;2702
2019.05.30;201.4000;201.3800;1476
2019.05.31;201.1100;203.0400;1691
2019.06.03;203.4600;203.8000;1799
2019.06.04;203.6800;201.9900;1373
2019.06.05;203.0600;207.7500;1148
2019.06.06;207.7600;208.7200;831
2019.06.07;210.9300;209.0500;1057
2019.06.10;209.2500;209.3500;1276
2019.06.11;209.6600;209.3200;1761
2019.06.12;209.0600;207.1800;2690
2019.06.13;207.1900;207.0900;1861
2019.06.14;206.8100;208.0500;1509
2019.06.17;208.8300;209.6200;2422
2019.06.18;210.6600;208.6700;1997
2019.06.19;207.5600;209.1600;1756
2019.06.20;210.1000;210.4900;2452
2019.06.21;211.0400;207.7800;2090
2019.06.24;208.2800;208.1000;1477
2019.06.25;208.4900;204.4200;1732
2019.06.26;204.5900;201.2900;1549
2019.06.27;200.7100;201.3900;1442
2019.06.28;201.6500;203.1400;1755
2019.07.01;204.0800;202.2800;1414
2019.07.02;202.8900;205.5000;2075
2019.07.03;206.4500;209.3300;1196
2019.07.05;207.9500;207.8600;704
2019.07.08;207.9700;210.1200;1593
2019.07.09;209.9200;211.5100;1672
2019.07.10;212.7200;213.7300;1817
2019.07.11;213.3800;211.3900;1585
2019.07.12;211.5000;210.4600;1050
2019.07.15;210.5300;211.2900;922
2019.07.16;211.2900;211.0000;1056
2019.07.17;211.2400;210.9200;1229
2019.07.18;210.6100;210.1500;903
2019.07.19;210.4800;206.8300;1491
2019.07.22;207.0800;205.1800;1226
2019.07.23;205.6200;206.8400;1925
2019.07.24;207.3100;206.8500;727
2019.07.25;206.8500;206.8000;1093
2019.07.26;206.9800;208.3800;1268
2019.07.29;209.1500;210.4500;1398
2019.07.30;209.9000;210.8500;3304
2019.07.31;210.8600;208.7200;3509
2019.08.01;203.7400;203.1400;5708
2019.08.02;203.6300;205.7800;2813
2019.08.05;204.9400;200.6200;2044
2019.08.06;200.6200;203.0400;1991
2019.08.07;202.5300;204.2700;1661
2019.08.08;203.9700;206.5200;1569
2019.08.09;206.0900;205.9700;2306
2019.08.12;205.8700;205.5700;1474
2019.08.13;205.4600;204.2300;3630
2019.08.14;204.0100;201.5900;1847
2019.08.15;202.7000;204.5000;1780
2019.08.16;204.4000;205.7400;1730
2019.08.19;206.8700;207.7000;1165
2019.08.20;207.8800;206.6300;1950
2019.08.21;206.3200;207.9600;1373
2019.08.22;207.8700;208.9200;1055
2019.08.23;208.7600;206.1600;1522
2019.08.26;207.1100;208.8500;1102
2019.08.27;209.9100;208.2300;1721
2019.08.28;208.0800;209.4800;1068
2019.08.29;210.5500;212.1200;1716
2019.08.30;212.3700;212.3700;1355
2019.09.03;211.9600;214.0900;1562
2019.09.04;215.6400;216.0800;1996
2019.09.05;215.6500;214.6500;1809
2019.09.06;215.2400;215.6600;2289
2019.09.09;215.5300;213.9300;1847
2019.09.10;209.1300;210.2500;2284
2019.09.11;208.7500;209.5800;2196
2019.09.12;211.8300;209.4600;2524
2019.09.13;209.6000;207.0200;2563
2019.09.16;208.3100;209.8900;2047
2019.09.17;211.8500;211.5200;1073
2019.09.18;211.8800;211.2000;710
2019.09.19;211.8600;210.7000;841
2019.09.20;210.5400;209.0700;1302
2019.09.23;208.4800;210.4700;1503
2019.09.24;211.0500;211.4500;1787
2019.09.25;211.8000;212.7000;1878
2019.09.26;213.7900;215.4800;2203
2019.09.27;215.3100;214.2200;2139
2019.09.30;213.9900;215.2900;2247
2019.10.01;214.0100;213.9900;2075
2019.10.02;213.4400;215.0300;2578
2019.10.03;215.3900;217.9700;2918
2019.10.04;218.1400;218.9600;1431
2019.10.07;219.1600;219.1400;1590
2019.10.08;218.0800;217.7400;2210
2019.10.09;219.2100;218.5200;1648
2019.10.10;219.2800;218.7400;1538
2019.10.11;218.8300;218.0600;1102
