date;open;close;tickvol
2019.01.02;38.6800;39.4800;59143
2019.01.03;35.9900;35.5200;215416
2019.01.04;36.1500;37.0700;128575
2019.01.07;37.1600;36.9700;119278
2019.01.08;37.4000;37.7000;88490
2019.01.09;37.8100;38.3300;110598
2019.01.10;38.1200;38.4500;74504
2019.01.11;38.2100;38.0700;58036
2019.01.14;37.7100;37.5000;67466
2019.01.15;37.5600;38.2600;63474
2019.01.16;38.2500;38.7300;68186
2019.01.17;38.5600;38.9600;72284
2019.01.18;39.3800;39.2100;67993
2019.01.22;39.1400;38.4200;65734
2019.01.23;38.5400;38.4900;54198
2019.01.24;38.5300;38.1800;60696
2019.01.25;38.8600;39.4300;76812
2019.01.28;38.9400;39.0800;60422
2019.01.29;39.0600;38.6600;81282
2019.01.30;40.8100;41.3100;149453
2019.01.31;41.5300;41.5700;88546
2019.02.01;41.7300;41.6400;70284
2019.02.04;41.8700;42.8200;74470
2019.02.05;43.2200;43.5300;83980
2019.02.06;43.6800;43.5700;65826
2019.02.07;43.0900;42.7500;80865
2019.02.08;42.2300;42.6300;60788
2019.02.11;42.7800;42.3600;53045
2019.02.12;42.5300;42.7200;51122
2019.02.13;42.8600;42.5500;53293
2019.02.14;42.4300;42.7000;52015
2019.02.15;42.8100;42.6000;53501
2019.02.19;42.4300;42.7300;42294
2019.02.20;42.8000;43.0200;52177
2019.02.21;42.9500;42.7900;44981
2019.02.22;42.9000;43.2400;39843
2019.02.25;43.5400;43.5700;53325
2019.02.26;43.4300;43.5900;40274
2019.02.27;43.3200;43.7200;42122
2019.02.28;43.5800;43.3000;45738
2019.03.01;43.5900;43.7500;54306
2019.03.04;43.9200;43.9700;68225
2019.03.05;43.9800;43.8800;44375
2019.03.06;43.6700;43.6300;49601
2019.03.07;43.4900;43.1200;57509
2019.03.08;42.5700;43.2300;55895
2019.03.11;44.3800;44.8500;54778
2019.03.12;45.4400;45.2500;51774
2019.03.13;45.2900;45.4800;47230
2019.03.14;45.7900;45.9200;40085
2019.03.15;46.3100;46.5000;55983
2019.03.18;47.0800;47.0800;40930
2019.03.19;46.8700;46.5600;50794
2019.03.20;46.7500;47.0000;56386
2019.03.21;48.4600;48.9600;83386
2019.03.22;48.9300;47.7900;75213
2019.03.25;47.1700;47.2900;83062
2019.03.26;47.9900;46.8900;80503
2019.03.27;47.3800;47.1400;51897
2019.03.28;47.0200;47.2300;40606
