date;open;close;tickvol
2019.01.02;75.8000;78.1200;3401
2019.01.03;76.8500;72.7000;6808
2019.01.04;74.5700;76.2400;7550
2019.01.07;76.2900;76.5800;5914
2019.01.08;77.2800;77.3200;5156
2019.01.09;77.7800;76.8300;4765
2019.01.10;76.2300;77.2600;5737
2019.01.11;76.7200;77.4100;5573
2019.01.14;76.6000;76.9600;5430
2019.01.15;74.9700;73.6300;7423
2019.01.16;73.9200;73.9200;10493
2019.01.17;73.8400;75.3100;7292
2019.01.18;75.8300;76.6400;5330
2019.01.22;75.4900;75.3700;4020
2019.01.23;75.6400;73.9500;4273
2019.01.24;74.0500;74.0100;6126
2019.01.25;75.7800;76.5800;6976
2019.01.28;76.2300;77.1000;4662
2019.01.29;77.4900;78.3200;5182
2019.01.30;79.0000;80.2200;6111
2019.01.31;80.7400;80.7700;4787
2019.02.01;80.8900;81.3000;3203
2019.02.04;81.3000;81.9400;3151
2019.02.05;80.9700;81.3000;5615
2019.02.06;80.9300;82.2000;3842
2019.02.07;81.3700;80.6500;3440
2019.02.08;79.9700;81.0000;2234
2019.02.11;81.5700;80.8500;2333
2019.02.12;80.3400;80.4600;6644
2019.02.13;81.0200;81.7200;2739
2019.02.14;81.4100;80.4100;4341
2019.02.15;81.8000;81.3900;5726
2019.02.19;81.0500;83.1300;6094
2019.02.20;83.3200;82.8200;5677
2019.02.21;88.5900;89.2600;17371
2019.02.22;89.8300;89.1700;4886
2019.02.25;89.9900;91.6000;5600
2019.02.26;91.2200;91.0100;4055
2019.02.27;91.0100;92.2800;3691
2019.02.28;92.1800;91.2900;4305
2019.03.01;92.0000;90.7900;4416
2019.03.04;91.0000;88.4900;5382
2019.03.05;88.3500;87.9200;3263
2019.03.06;87.9500;86.3600;2711
2019.03.07;85.7300;84.5900;4276
2019.03.08;83.1400;82.9500;5541
2019.03.11;84.0500;85.5100;2761
2019.03.12;85.7200;85.4700;2323
2019.03.13;86.5100;86.2100;2866
2019.03.14;85.3800;84.7000;2431
2019.03.15;85.5000;85.4200;3123
2019.03.18;85.2900;86.4300;2203
2019.03.19;86.5200;85.2300;2593
2019.03.20;84.6500;84.4400;2068
2019.03.21;85.3400;85.5100;2481
2019.03.22;84.2500;82.7200;2835
2019.03.25;81.1000;81.5800;2640
2019.03.26;82.3100;81.0400;5239
2019.03.27;80.9300;80.1500;3364
2019.03.28;81.2000;81.0000;3498
